gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Tenture_category,Charge_category,Service_count,Bundle_user
0,0,0,0,0.9152208327682834,1,2,1,0,0,0,0,1,1,0,1,0,1.2077378092018058,1.326271678596801,2,2,2,1
1,1,0,0,-0.553022532788542,1,1,1,0,0,1,1,1,0,0,0,1,0.9219087251732329,0.9779954921539715,0,2,2,1
1,1,0,0,0.31531563338724816,1,2,1,0,1,1,0,1,1,0,0,0,1.1213243651931677,-0.5570581841523786,1,2,2,1
1,0,1,0,-1.077621103324583,1,1,2,2,2,2,2,2,2,0,1,1,-1.4760643460664828,-1.2857997197244204,0,0,0,0
0,1,1,0,0.04688266659249362,1,2,1,0,1,0,0,1,1,0,0,0,0.9800716201790471,-0.46682299039219094,1,2,3,1
0,0,0,0,0.9574477565512697,1,1,1,1,1,1,1,1,1,1,0,0,1.3140928172124378,1.6998770422354728,2,2,4,1
1,0,0,1,0.4968246122616332,1,1,2,2,2,2,2,2,2,2,1,3,-1.505976692069473,-0.5217028743165155,1,0,0,0
1,0,1,0,-1.4285431489501372,1,1,2,2,2,2,2,2,2,0,1,1,-1.4926823160681442,1.362682370815824,0,0,0,0
0,0,0,0,1.0486352026309569,1,2,1,1,0,1,1,1,1,2,0,0,1.7029533152513108,-0.1750097614484262,2,2,6,1
0,0,1,0,-1.6775263027056184,0,0,0,0,1,0,1,0,0,0,0,0,-1.125425179031431,-1.0182602855933376,0,0,0,0
0,0,0,0,-0.7266990576990284,1,2,1,0,1,0,0,0,1,0,0,3,0.6792863631489789,-0.5860811996892811,0,2,1,1
0,1,0,0,-1.4285431489501372,0,0,0,0,0,0,0,0,0,0,0,0,-1.1304105700319294,0.060340509996273745,0,0,0,0
1,0,1,0,-2.028448348331173,1,1,0,0,1,0,0,0,0,0,1,0,-0.6318714699820923,0.28672003118411293,0,0,0,1
0,0,1,0,-0.40844052080327353,1,1,1,1,1,0,1,1,1,0,0,2,1.1346187411944968,-1.1997860554968731,0,2,2,1
1,0,1,0,-0.0799997458036479,1,2,1,0,1,0,0,0,0,0,0,2,0.36022133911708304,-1.4430516948152736,1,1,5,1
0,0,1,0,0.006620511544679967,0,0,0,0,1,0,0,0,0,0,1,3,-1.3248408190513656,0.7521436621577123,1,0,8,0
1,0,1,0,0.085354789448641,1,2,0,1,0,0,0,0,0,0,1,0,-0.19149526493806968,-0.1903128060042475,1,1,3,1
0,0,1,1,-1.077621103324583,1,1,0,0,1,0,0,0,0,0,1,1,-0.6235624849812617,1.0624260828067786,0,0,0,1
0,0,1,0,0.15751992571145365,1,2,2,2,2,2,2,2,2,2,1,3,-1.3165318340505352,-0.9438558275805513,1,0,5,0
1,0,0,1,0.9844962159085572,1,1,0,1,1,1,1,1,0,2,1,1,0.14917312009598557,-1.034618712532319,2,1,2,1
1,0,1,0,0.22412818730756126,1,1,1,0,1,1,1,1,1,0,0,0,1.1263097561936661,0.9885493159855724,1,2,2,1
1,1,0,0,1.036182034455231,1,2,1,0,0,1,0,1,1,0,0,0,1.3473287572157604,1.302525574975699,2,2,4,1
0,0,1,0,0.9295266172550067,1,1,2,2,2,2,2,2,2,2,1,1,-1.4677553610656522,0.36376294515479946,2,0,0,0
1,0,0,1,0.19146467857776203,1,2,0,0,1,0,1,0,0,1,0,1,-0.32111543095102724,0.6339408352437823,1,1,1,1
0,0,0,0,0.7913698779587977,1,2,2,2,2,2,2,2,2,2,1,1,-1.304899255049372,-0.05311309619343587,2,0,5,0
0,0,0,0,-0.8286379495691019,1,1,0,1,1,1,1,1,1,0,1,2,0.5480044001358552,-1.0989970379050844,0,1,4,1
1,0,1,1,0.5642987871427292,1,1,2,2,2,2,2,2,2,1,1,2,-1.5093002860698053,-0.6024396266282624,1,0,0,0
0,0,0,1,1.0849543884163384,1,1,0,1,1,1,1,1,1,2,0,2,0.5214156481331973,1.457666785300232,2,1,4,1
0,0,0,0,0.25560366530016104,1,2,1,0,1,0,0,1,1,0,1,3,1.0049985751815391,0.2687785306703914,1,2,3,1
1,0,0,1,0.8708274992029422,1,1,1,0,0,1,1,0,0,1,0,1,0.7008897241511383,1.2592548972661353,2,2,3,1
0,0,0,0,0.8858797091401145,1,1,2,2,2,2,2,2,2,2,0,2,-1.5009913010689746,-0.7464993219296147,2,0,0,0
1,0,1,0,-0.12679385831799325,1,2,1,1,0,1,1,1,0,0,0,2,1.392197276220246,0.7769451481619745,1,2,7,1
0,0,1,0,-2.028448348331173,1,1,0,0,1,0,0,0,1,0,0,0,-0.28289409994720643,1.5463189054856796,0,1,5,1
1,0,0,1,0.4731113410630423,1,1,2,2,2,2,2,2,2,2,1,1,-1.5009913010689746,-1.3908102668488491,1,0,0,0
1,0,0,1,-0.34430153408087455,1,2,0,0,0,1,1,1,0,0,0,0,0.2671607071077802,-0.07052690551557735,1,1,4,1
0,0,0,1,1.0486352026309569,1,1,2,2,2,2,2,2,2,2,1,2,-1.4960059100684764,-1.566531433645004,2,0,0,0
0,0,0,1,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,0,-1.5126238800701375,-1.505319255421719,0,0,0,0
1,0,1,0,-0.8286379495691019,1,1,1,0,1,1,0,0,0,0,1,1,0.32864719611392706,-1.083693993349263,0,1,5,1
0,1,0,0,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,3,1.7278802702538025,-0.2895187500212959,2,2,6,1
1,0,1,0,-1.4285431489501372,1,1,1,0,1,1,1,1,1,0,0,0,1.1279715531938321,-0.2810756909560152,0,2,2,1
1,0,1,0,0.8240333866885968,1,1,0,0,1,1,0,0,1,1,0,0,-0.12169979093109246,1.7067370277260132,2,1,1,1
1,0,1,1,0.5423867242033161,1,2,1,0,0,0,0,0,0,0,0,1,0.5679459641378485,-1.5084854025711991,1,1,1,1
0,0,1,0,-1.2354168110003774,1,2,1,0,0,0,0,0,0,0,0,1,0.5164302571326987,-0.15917902570102485,0,1,1,1
0,0,1,0,0.9574477565512697,1,2,0,0,0,1,1,1,1,2,1,2,0.6560212051466532,-0.9992634026964561,2,2,7,1
1,0,1,0,-2.028448348331173,1,1,0,0,1,0,1,0,0,0,1,1,-0.5221928679711283,-1.6303820678261896,0,0,5,1
0,0,1,0,0.7038731848331417,1,2,1,1,0,0,0,0,0,0,1,1,0.6477122201458225,1.2766687065882767,1,2,3,1
1,0,1,0,-0.03560641223830633,1,2,0,0,1,1,1,0,0,0,1,0,-0.1732154979362424,0.5326241264604138,1,1,3,1
0,0,1,0,1.0849543884163384,1,2,0,1,0,1,1,1,1,2,0,2,0.8836873941694119,-0.325929442240319,2,2,6,1
1,0,0,1,0.5423867242033161,1,2,2,2,2,2,2,2,2,2,1,3,-1.3198554280508674,-1.234613674141156,1,0,5,0
1,0,0,0,1.073016540444078,1,2,1,0,0,1,0,1,1,1,0,2,1.3606231332170895,-0.10324375939354012,2,2,4,1
0,0,0,0,-0.17626333696934945,1,2,1,0,0,0,0,1,1,0,0,0,1.1711782751981514,-0.915888194426809,1,2,2,1
0,1,0,0,1.0107248975525056,1,2,1,0,1,1,1,1,1,1,0,3,1.3689321182179202,0.4835488456434696,2,2,4,1
0,1,1,0,-0.47771590394354735,1,1,1,0,0,0,0,1,1,0,0,0,1.0049985751815391,-1.542785330023902,0,2,3,1
1,0,0,1,1.0107248975525056,1,2,0,1,1,1,1,1,1,2,0,1,0.6394032351449919,-1.6187728616114285,2,2,7,1
1,0,1,0,0.2859745097590793,1,1,1,0,1,1,1,0,1,0,1,0,0.8720548151682491,-0.290574132404456,1,2,3,1
0,0,1,0,-2.028448348331173,0,0,0,0,1,0,0,0,1,0,1,1,-0.9874960280176428,1.410702269249608,0,0,0,0
0,0,0,1,1.0849543884163384,1,1,1,1,0,1,1,1,1,2,0,3,1.4869197052297147,1.3421024143442024,2,2,7,1
0,0,0,1,-0.0799997458036479,1,1,2,2,2,2,2,2,2,2,1,1,-1.5093002860698053,1.065592229956259,1,0,0,0
0,0,0,0,0.7574251250924893,1,1,2,2,2,2,2,2,2,1,1,3,-1.5209328650709681,0.49251959590033034,2,0,0,0
0,1,1,0,0.6065257109257155,1,2,1,0,0,1,0,1,1,0,0,0,1.3174164112127704,0.9072848724822455,1,2,4,1
1,0,1,1,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,1,0.18905624809997262,-1.5944990667987464,0,1,0,1
1,1,0,0,0.25560366530016104,1,2,1,0,1,0,0,0,0,0,0,0,0.356897745116751,-1.1475446275304486,1,1,5,1
1,0,1,0,-1.077621103324583,1,1,2,2,2,2,2,2,2,0,1,2,-1.4660935640654862,-0.6499318338704665,0,0,0,0
1,0,1,0,0.6467878659735288,0,0,0,1,1,1,0,0,0,1,0,3,-0.9825106370171443,1.6418310111616676,1,0,5,0
1,0,1,1,0.7220944948185237,1,1,0,1,0,0,0,0,0,0,0,0,-0.31446824295036285,-0.44835379868688935,1,1,1,1
0,0,1,0,-2.028448348331173,1,1,0,1,1,0,0,0,0,0,1,2,-0.5055748979694671,0.17010027784492304,0,0,5,1
0,0,1,0,-0.22873275018806632,1,1,0,0,1,1,0,0,1,0,0,0,-0.17653909193657447,0.12155268821955893,1,1,1,1
0,0,1,1,-0.8286379495691019,1,1,1,0,1,0,0,0,0,0,0,0,0.2089978121019659,0.13316189443431992,0,1,0,1
1,0,1,0,-0.2845895659937874,1,1,2,2,2,2,2,2,2,0,1,3,-1.5009913010689746,-0.8773667374414658,1,0,0,0
0,0,0,0,0.6467878659735288,1,2,1,0,0,0,0,0,0,0,1,0,0.5214156481331973,-0.43093998936474787,1,1,1,1
1,0,0,0,0.31531563338724816,1,2,1,1,0,0,0,0,0,0,0,0,0.6543594081464871,0.46771810989606827,1,2,3,1
0,0,0,0,0.7038731848331417,1,2,2,2,2,2,2,2,2,1,0,2,-1.3397969920528607,-1.4520224450721344,1,0,5,0
0,0,1,0,0.15751992571145365,1,1,0,0,1,1,0,0,0,0,0,3,-0.5138838829702976,0.008626773221429362,1,0,5,1
1,0,0,1,0.7913698779587977,0,0,0,1,0,1,0,1,1,1,1,0,-0.18152448293707302,1.644997158311148,2,1,2,0
1,0,0,1,1.0609117241571968,0,0,0,0,0,1,1,1,1,1,1,0,-0.1466267459335843,1.525211257822478,2,1,2,0
0,0,0,0,-0.40844052080327353,1,1,0,0,1,0,0,0,0,0,1,2,-0.626886078981594,0.7521436621577123,0,0,0,1
1,0,1,0,-1.4285431489501372,1,1,2,2,2,2,2,2,2,0,0,1,-1.4993295040688086,1.2254826610050125,0,0,0,0
0,1,1,0,-0.6355116116193416,1,2,1,0,1,0,0,0,1,0,0,0,0.6543594081464871,0.020235979436190345,0,2,1,1
0,0,1,0,-0.22873275018806632,1,1,0,1,0,1,1,1,1,0,1,1,0.6543594081464871,-0.025673154231273542,1,2,7,1
0,0,0,1,1.0849543884163384,1,2,2,2,2,2,2,2,2,2,1,3,-1.3464441800535252,1.4888005656034549,2,0,5,0
0,0,1,1,-1.2354168110003774,1,1,2,2,2,2,2,2,2,1,0,1,-1.4744025490663168,0.9932985367097928,0,0,0,0
0,0,0,0,1.0849543884163384,1,2,1,1,0,1,1,1,0,2,0,2,1.302460238211275,0.5336795088435738,2,2,7,1
1,0,1,0,-0.553022532788542,1,1,2,2,2,2,2,2,2,1,1,1,-1.4760643460664828,-1.3364580741161045,0,0,0,0
0,1,1,0,-1.077621103324583,0,0,0,0,0,0,0,0,0,0,1,0,-1.2068532320395708,-1.4066410025962506,0,0,0,0
1,0,0,0,-0.7266990576990284,1,2,1,0,1,0,0,0,1,0,0,2,0.6942425361504742,-0.4056108121689057,0,2,1,1
0,1,1,0,0.22412818730756126,1,1,1,0,1,0,0,1,1,0,0,0,0.8803638001690798,0.2439770446661293,1,2,1,1
0,0,0,0,1.036182034455231,1,2,0,1,0,1,1,0,0,2,1,3,0.20401242110146783,-1.3343473093497844,2,1,4,1
1,0,0,1,-1.6775263027056184,1,1,2,2,2,2,2,2,2,1,1,1,-1.481049737066981,-1.2910766316402207,0,0,0,0
1,1,1,0,-0.7266990576990284,1,1,1,0,0,0,0,0,0,0,0,0,0.3236618051134285,-1.51692846163648,0,1,5,1
0,0,1,0,-1.4285431489501372,1,1,2,2,2,2,2,2,2,0,1,1,-1.4926823160681442,-1.2726074399349192,0,0,0,0
1,0,1,0,-0.34430153408087455,1,2,1,1,1,0,0,1,1,0,1,1,1.109691786192005,-0.36339551684250215,1,2,2,1
1,1,1,0,0.448730003249921,1,1,1,0,1,0,0,0,0,0,1,3,0.14584952609565352,0.7078176020649886,1,1,0,1
0,0,0,1,1.0849543884163384,0,0,0,1,0,1,1,1,1,2,1,2,0.03118553308419093,0.42233666742018444,2,1,4,0
1,0,1,0,0.04688266659249362,0,0,0,1,1,0,1,1,0,0,0,1,-0.7049905379894018,0.4444996974665463,1,0,1,0
0,0,0,1,0.5856697558124698,1,2,1,0,1,1,1,0,0,0,0,0,0.6676537841478158,0.37431676898640037,1,2,3,1
1,0,1,0,-0.17626333696934945,0,0,0,1,0,1,1,1,0,2,1,1,-0.32942441595185784,-1.3559826482045663,1,1,2,0
0,0,1,0,0.22412818730756126,1,1,0,0,0,1,0,0,0,1,0,1,-0.28954128794787104,1.042373817526737,1,1,1,1
1,0,0,0,0.7574251250924893,1,2,1,0,0,0,0,1,1,0,0,2,1.1396041321949948,-1.1121893176945856,2,2,2,1
1,0,1,0,0.7038731848331417,1,1,2,2,2,2,2,2,2,2,1,3,-1.5142856770703037,-0.6678733343841879,1,0,0,0
1,0,0,1,-0.47771590394354735,1,1,1,0,1,0,0,1,0,0,0,2,0.4898415051300408,-0.8187930151760807,0,1,5,1
1,0,0,0,1.0849543884163384,1,1,0,1,0,1,1,1,1,2,1,1,0.6543594081464871,0.048203612589932714,2,2,7,1
1,0,1,0,0.7220944948185237,1,1,2,2,2,2,2,2,2,2,1,2,-1.4727407520661506,-0.7913530732139185,1,0,0,0
1,0,1,1,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.5126238800701375,-1.505319255421719,0,0,0,0
0,1,1,0,0.9152208327682834,1,2,1,1,0,1,0,0,0,0,0,0,0.830509890164096,0.4207535938454443,2,2,2,1
0,0,0,0,1.073016540444078,1,2,0,1,0,1,1,1,1,2,1,2,0.7706851981581158,-0.2852972204886555,2,2,6,1
0,0,0,1,0.19146467857776203,1,1,2,2,2,2,2,2,2,1,1,1,-1.4860351280674797,0.523653376203553,1,0,0,0
1,0,0,1,1.0849543884163384,1,2,1,1,0,0,1,1,1,2,0,3,1.4270950132237343,0.32840763531893646,2,2,7,1
1,0,1,0,-1.6775263027056184,1,1,2,2,2,2,2,2,2,0,1,1,-1.4876969250676457,1.6893232184038718,0,0,0,0
0,0,0,0,0.4731113410630423,1,1,0,1,1,0,0,1,0,1,0,2,-0.08680205392760396,-1.6219390087609087,1,1,1,1
1,0,0,1,1.073016540444078,1,1,1,1,0,1,0,1,1,1,0,2,1.325725396213601,-0.4826537261395923,2,2,4,1
0,1,0,0,-0.22873275018806632,1,1,1,0,0,0,0,1,1,0,0,0,0.9933659961803764,0.6977914694249677,1,2,3,1
0,0,1,0,-1.6775263027056184,1,1,2,2,2,2,2,2,2,1,1,1,-1.4727407520661506,0.26086316279669075,0,0,0,0
0,0,0,0,0.22412818730756126,1,2,1,0,0,0,0,0,0,0,1,2,0.4831943171293762,-0.21247583605060938,1,1,1,1
0,1,0,1,-1.4285431489501372,1,1,1,1,1,0,1,1,0,0,0,1,0.7823177771592784,-1.1327692741662074,0,2,3,1
1,1,0,0,0.7574251250924893,1,1,0,0,0,0,0,0,0,2,1,1,-0.4972659129686364,0.18276486644284412,2,0,5,1
1,0,0,1,0.25560366530016104,1,2,1,0,1,0,0,0,0,0,0,2,0.3652067301175816,0.24081089751664903,1,1,5,1
1,0,1,0,-1.4285431489501372,1,1,0,0,1,0,1,0,0,0,0,1,-0.4740007549663106,-0.5665566256008193,0,1,5,1
0,0,0,1,0.6852599888296765,0,0,0,0,0,1,1,0,1,1,1,2,-0.4573827849646494,1.5584558028920206,1,1,3,0
1,0,1,0,0.5199054535773877,1,2,1,0,0,0,1,1,1,1,0,3,1.3207400052131024,-1.04622791874708,1,2,4,1
0,0,0,1,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,2,1.7312038642541347,-0.6256580390577844,2,2,6,1
0,0,1,0,0.9574477565512697,1,2,1,1,0,1,0,0,0,1,0,0,0.9069525521717376,-1.342790368415065,2,2,2,1
0,0,0,1,0.8399142039232892,1,2,0,0,0,1,0,0,0,2,0,2,-0.16490651293541178,1.4777190505802738,2,1,3,1
1,0,0,1,-0.22873275018806632,1,1,1,1,1,0,1,1,1,1,1,0,1.2343265612044643,-1.3712856927603876,1,2,2,1
1,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,2,-1.4860351280674797,-1.3211550295602834,0,0,0,0
0,1,1,0,-2.028448348331173,0,0,0,0,1,0,0,0,0,0,0,0,-1.3148700370503688,-0.9781557550332542,0,0,8,0
1,0,1,0,1.0849543884163384,0,0,0,1,1,1,1,1,1,2,0,3,-0.11837619693076015,1.1426351439269455,2,1,2,0
0,0,1,0,0.3436945776432206,1,2,0,1,1,1,0,1,1,1,0,3,0.4831943171293762,1.6170295251574056,1,1,4,1
0,0,0,0,0.5856697558124698,1,2,1,0,1,0,1,0,0,0,0,3,0.46823814412788106,-0.5887196556471812,1,1,1,1
0,0,0,1,1.073016540444078,1,2,0,1,0,1,1,0,0,2,1,1,0.21065960910213194,1.6159741427742456,2,1,4,1
1,0,1,0,-0.0799997458036479,0,0,0,0,0,1,0,0,0,0,0,3,-1.0390117350227925,-0.3116817800676578,1,0,5,0
1,0,1,0,-0.12679385831799325,0,0,0,0,1,0,0,0,0,0,1,3,-1.3181936310507012,1.0592599356572985,1,0,8,0
0,0,1,0,0.5856697558124698,1,1,2,2,2,2,2,2,2,2,1,1,-1.4827115340671475,-0.7971576763212989,1,0,0,0
0,1,0,0,1.0849543884163384,1,2,1,0,0,1,1,1,1,2,0,3,1.5301264272340338,-1.2784120430422996,2,2,7,1
1,0,1,0,-1.6775263027056184,1,1,2,2,2,2,2,2,2,0,1,1,-1.4960059100684764,1.0107123460319343,0,0,0,0
1,0,1,0,0.8240333866885968,1,2,2,2,2,2,2,2,2,1,1,2,-1.3530913680541898,-0.2246127334569504,2,0,5,0
1,0,0,0,1.073016540444078,1,2,1,1,0,1,1,1,1,2,0,0,1.7112623002521414,-0.5449212867460376,2,2,6,1
0,0,0,0,0.006620511544679967,1,1,1,1,0,0,1,1,0,0,0,0,1.0565142821866886,-1.564948360070264,1,2,2,1
1,0,1,0,-0.8286379495691019,1,1,0,0,1,0,0,1,0,0,1,1,-0.32942441595185784,-1.070501713559762,0,1,5,1
0,0,1,0,-0.22873275018806632,1,2,1,1,1,1,0,0,0,0,0,3,0.6510358141461546,-0.3085156329181775,1,2,3,1
0,0,0,1,1.0849543884163384,1,2,2,2,2,2,2,2,2,2,0,2,-1.3530913680541898,0.6460777326501234,2,0,5,0
1,0,0,1,0.5642987871427292,1,2,2,2,2,2,2,2,2,2,0,1,-1.3614003530550205,-1.2493890275053972,1,0,5,0
0,0,0,0,0.6852599888296765,1,2,2,2,2,2,2,2,2,2,1,1,-1.304899255049372,0.4919919047087503,1,0,5,0
0,0,1,0,-1.077621103324583,1,2,1,0,1,0,0,1,0,0,0,0,0.6394032351449919,-0.4610183872848104,0,2,1,1
0,0,1,0,0.7220944948185237,0,0,0,1,0,0,1,0,0,1,1,3,-0.8346107040023594,1.600143407026844,1,0,1,0
1,0,1,0,-1.2354168110003774,1,1,2,2,2,2,2,2,2,0,0,0,-1.4926823160681442,1.1299705553290245,0,0,0,0
1,0,1,0,0.7220944948185237,1,2,1,1,0,0,1,1,0,0,1,1,1.1961052302006432,-0.6045503913945826,1,2,4,1
1,0,1,1,0.4236418624116861,1,2,1,1,1,1,0,0,1,0,0,2,1.0149693571825356,1.0281261553540757,1,2,2,1
0,0,0,1,-0.22873275018806632,1,2,2,2,2,2,2,2,2,0,0,0,-1.3132082400502028,-1.330653471008724,1,0,5,0
1,0,1,0,1.0107248975525056,1,2,1,0,0,0,0,0,1,0,1,3,0.8188773111629334,1.3943438423106267,2,2,3,1
0,0,1,0,-0.94420673346191,1,2,1,0,0,0,0,1,0,0,0,0,0.8421424691652587,0.9505555501918092,0,2,3,1
0,0,1,0,-0.12679385831799325,1,1,2,2,2,2,2,2,2,0,1,3,-1.4976677070686424,-0.49795677069541355,1,0,0,0
0,0,0,1,0.6065257109257155,1,1,1,0,1,1,0,1,1,0,0,2,1.001674981181207,0.7663913243303736,1,2,3,1
0,0,0,1,0.8708274992029422,1,2,1,0,1,1,0,1,1,1,0,3,1.1645310871974868,-1.6045251994387673,2,2,2,1
0,0,1,0,0.2859745097590793,1,2,0,0,1,0,1,0,0,0,0,3,-0.32776261895169184,-0.7523039250369951,1,1,1,1
0,0,0,1,1.0849543884163384,0,0,0,0,0,0,1,1,1,2,1,3,-0.3693075439558449,1.5996157158352642,2,1,3,0
1,0,1,0,-2.028448348331173,1,1,0,1,1,0,0,0,0,0,1,0,-0.4989277099688025,1.1273320993711242,0,0,5,1
0,0,1,0,0.8708274992029422,1,2,1,1,0,0,0,1,1,0,0,3,1.3905354792200795,-0.5713058463250398,2,2,4,1
1,0,0,0,1.0609117241571968,1,2,0,1,0,1,1,1,0,2,1,1,0.47820892612887816,0.3210199586368158,2,1,7,1
1,0,0,0,0.6662376790128023,1,1,1,0,1,0,0,1,1,1,0,2,0.8604222361670865,1.1795735273375485,1,2,1,1
1,0,1,0,-1.6775263027056184,1,1,0,0,1,0,0,0,0,0,1,0,-0.6784017859867437,-1.5971375227566467,0,0,0,1
1,0,0,1,0.90067460370267,1,2,0,1,0,1,1,0,0,2,1,3,0.22727757910379318,1.3917053863527264,2,1,4,1
0,0,1,0,0.7399400807883884,1,2,0,1,0,1,0,1,1,1,0,3,0.6211234681431647,1.5774526857889022,1,1,7,1
1,0,1,0,-0.47771590394354735,1,1,1,0,1,1,0,0,1,0,1,0,0.6659919871476498,-0.09321762675351927,0,2,1,1
1,0,0,0,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,0,1.6879971422498155,-0.35495245777722145,2,2,6,1
1,0,0,0,1.0849543884163384,0,0,0,1,0,1,0,0,0,2,1,2,-0.7531826509942192,-1.6346035973588298,2,0,1,0
0,0,0,0,0.22412818730756126,1,1,1,0,1,0,1,0,1,0,1,3,0.7025515211513048,0.6223316290290214,1,2,1,1
1,0,0,0,0.8078557146212394,0,0,0,1,1,0,0,0,1,0,0,0,-0.8263017190015288,1.3489623998347429,2,0,5,0
0,0,0,1,0.8078557146212394,1,1,2,2,2,2,2,2,2,2,1,2,-1.4843733310673135,0.10044504055635714,2,0,0,0
1,0,1,0,0.25560366530016104,1,1,0,1,1,0,1,0,0,0,1,1,-0.37595473195650925,0.038177479949911865,1,1,1,1
1,0,1,0,-2.028448348331173,1,1,1,0,1,0,0,1,0,0,0,0,0.4748853321285456,-0.09532839151983945,0,1,5,1
1,0,0,0,0.6852599888296765,1,2,1,0,0,0,0,0,0,0,1,2,0.5529897911363537,-1.3121842793034226,1,1,1,1
0,0,1,0,0.9435997770242561,1,2,1,0,1,1,0,0,1,0,1,1,0.8122301231622688,0.5748394217868174,2,2,3,1
0,0,1,0,-1.6775263027056184,1,1,1,1,1,1,0,0,0,0,0,0,0.5214156481331973,-1.28052280780862,0,1,1,1
0,0,0,1,-0.47771590394354735,1,2,0,0,1,0,1,0,1,0,0,0,0.05278889408635025,-1.0404233156396996,0,1,3,1
0,0,1,0,0.04688266659249362,1,1,0,1,1,1,1,0,0,1,0,0,-0.1499503399339166,-0.5538920370028984,1,1,3,1
0,1,1,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,0,0.21232140610229844,0.19701252861550533,0,1,0,1
0,1,1,0,-0.94420673346191,1,2,1,0,0,0,0,1,1,0,0,0,1.113015380192337,1.3911776951611465,0,2,2,1
1,0,0,0,1.073016540444078,1,2,0,1,0,0,1,1,0,2,1,3,0.29042586511010604,-1.3707580015688074,2,1,4,1
0,0,0,1,1.0849543884163384,1,1,0,1,0,1,0,1,0,2,0,3,0.19570343610063723,-0.7032286442200509,2,1,2,1
1,1,0,0,1.0235470617927216,1,1,0,1,0,0,1,0,0,1,0,2,-0.12668518193159078,0.48777037517610994,2,1,3,1
0,0,0,1,0.04688266659249362,1,1,0,0,0,0,0,1,0,1,0,3,-0.196480655938568,-0.3354278836887598,1,1,1,1
1,0,0,0,1.0849543884163384,1,1,2,2,2,2,2,2,2,2,1,3,-1.4976677070686424,-0.7829100141486377,2,0,0,0
1,0,0,1,0.4236418624116861,1,1,2,2,2,2,2,2,2,1,1,3,-1.4843733310673135,-0.9491327394963518,1,0,0,0
0,0,0,0,-1.4285431489501372,1,2,1,0,1,0,0,1,1,0,0,0,1.0116457631822036,0.9553047709160296,0,2,3,1
1,0,0,0,0.37117244919296927,1,2,1,0,0,1,0,1,0,0,1,0,0.9651154471775519,0.12788498251851946,1,2,2,1
1,1,1,0,0.855508864681197,0,0,0,0,1,1,0,1,1,1,0,2,-0.4889569279678058,0.16165721877964234,2,0,1,0
1,0,1,1,-2.028448348331173,1,2,1,0,1,0,0,0,0,0,0,0,0.31867641411292996,-1.411390223320471,0,1,5,1
0,0,1,0,-0.553022532788542,1,1,2,2,2,2,2,2,2,0,1,1,-1.5259182560714666,0.3558475772810988,0,0,0,0
1,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,0,1,-1.4727407520661506,-1.306379676196042,0,0,0,0
1,1,1,0,-0.2845895659937874,1,2,1,0,1,0,0,1,1,0,0,0,1.0249401391835322,0.8286588849368188,1,2,3,1
0,0,0,1,1.0107248975525056,1,2,1,0,1,0,0,0,0,1,0,2,0.3153528201125979,-1.3528165010550859,2,1,5,1
0,0,0,1,1.0849543884163384,1,2,1,1,0,1,1,1,0,2,1,3,1.3739175092184182,-0.6837040701315893,2,2,7,1
0,0,0,1,-0.47771590394354735,0,0,0,1,1,0,0,0,0,0,0,0,-1.16863190103575,1.7774476473977392,0,0,0,0
1,0,1,0,0.39780471221804775,1,1,1,1,0,1,0,0,1,0,0,3,0.9518210711762233,0.5933086134921189,1,2,2,1
1,1,0,0,-0.8286379495691019,1,2,1,0,1,1,0,1,1,0,0,0,1.2359883582046303,1.4608329324497125,0,2,2,1
1,0,0,1,0.37117244919296927,0,0,0,1,1,1,1,1,1,1,1,0,-0.15992112193491323,1.207013469299711,1,1,2,0
0,0,1,0,0.9435997770242561,0,0,0,1,0,1,1,0,0,1,1,3,-0.7000051469889033,-0.023562389464953364,2,0,3,0
0,1,1,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,0,0,0.179085466098976,-0.4536307106026898,0,1,0,1
0,1,1,0,1.073016540444078,1,2,1,0,1,1,0,1,1,2,1,2,1.3057838322116073,-1.0530879042376207,2,2,2,1
1,0,1,0,-2.028448348331173,1,1,1,0,1,0,0,0,0,0,1,1,0.19404163910047073,-1.5243161383186006,0,1,0,1
1,0,1,0,-1.4285431489501372,1,1,1,0,1,0,0,1,1,0,1,1,0.8620840331672525,0.3336845472347369,0,2,1,1
1,0,1,0,-1.2354168110003774,1,2,1,0,0,0,0,0,0,0,1,0,0.45494376812655235,-0.9649634752437531,0,1,1,1
1,1,0,0,0.25560366530016104,1,2,1,1,1,1,0,0,0,1,0,0,0.7025515211513048,1.4170345635485686,1,2,3,1
